relative_path,filename,suggested_family,duplicate_group_size,size_bytes,source_commit,review_status
SourceAssets/Animations/Raw/Unverified/Illegal Headbutt (1).fbx,Illegal Headbutt (1).fbx,other,2,444128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Illegal Headbutt.fbx,Illegal Headbutt.fbx,other,2,444128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Illegal Knee (1).fbx,Illegal Knee (1).fbx,other,2,446832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Illegal Knee.fbx,Illegal Knee.fbx,other,2,446832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Backwards Turn Left.fbx,Injured Backwards Turn Left.fbx,locomotion,1,345600,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Backwards Turn Right.fbx,Injured Backwards Turn Right.fbx,locomotion,1,342608,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Hurting Idle.fbx,Injured Hurting Idle.fbx,idle,1,798320,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Idle.fbx,Injured Idle.fbx,idle,1,1004784,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Jog.fbx,Injured Jog.fbx,locomotion,1,639440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run Backwards Left Turn.fbx,Injured Run Backwards Left Turn.fbx,locomotion,1,430096,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run Backwards Right Turn.fbx,Injured Run Backwards Right Turn.fbx,locomotion,1,321408,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run Backwards.fbx,Injured Run Backwards.fbx,locomotion,1,329328,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run Jump.fbx,Injured Run Jump.fbx,locomotion,1,344016,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run Left Turn.fbx,Injured Run Left Turn.fbx,locomotion,1,329984,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Run.fbx,Injured Run.fbx,locomotion,1,331632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Standing Jump.fbx,Injured Standing Jump.fbx,locomotion,1,472544,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Stumble Idle.fbx,Injured Stumble Idle.fbx,idle,1,695664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Turn Left.fbx,Injured Turn Left.fbx,locomotion,1,363344,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Turn Right.fbx,Injured Turn Right.fbx,locomotion,1,339840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walk Backwards (1).fbx,Injured Walk Backwards (1).fbx,locomotion,2,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walk Backwards.fbx,Injured Walk Backwards.fbx,locomotion,2,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walk Left Turn.fbx,Injured Walk Left Turn.fbx,locomotion,1,483552,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walk Right Turn (1).fbx,Injured Walk Right Turn (1).fbx,locomotion,2,465200,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walk Right Turn.fbx,Injured Walk Right Turn.fbx,locomotion,2,465200,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Walking.fbx,Injured Walking.fbx,locomotion,1,352880,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Injured Wave Idle.fbx,Injured Wave Idle.fbx,social,1,713136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Inside Crescent Kick.fbx,Inside Crescent Kick.fbx,combat,1,551232,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Inspecting.fbx,Inspecting.fbx,other,1,577904,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Insult.fbx,Insult.fbx,other,1,565632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Intercepting.fbx,Intercepting.fbx,other,1,465008,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Inward Block.fbx,Inward Block.fbx,combat,1,380448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Iv Pole Walking.fbx,Iv Pole Walking.fbx,locomotion,1,415504,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jab Cross (1).fbx,Jab Cross (1).fbx,other,4,436032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jab Cross (2).fbx,Jab Cross (2).fbx,other,4,422544,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jab Cross (3).fbx,Jab Cross (3).fbx,other,4,444128,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jab Cross.fbx,Jab Cross.fbx,other,4,436032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jab To Elbow Punch.fbx,Jab To Elbow Punch.fbx,combat,1,633680,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jazz Dancing (1).fbx,Jazz Dancing (1).fbx,other,4,438912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jazz Dancing (2).fbx,Jazz Dancing (2).fbx,other,4,573200,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jazz Dancing (3).fbx,Jazz Dancing (3).fbx,other,4,455856,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jazz Dancing.fbx,Jazz Dancing.fbx,other,4,472976,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Backward Diagonal (1).fbx,Jog Backward Diagonal (1).fbx,locomotion,2,357728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Backward Diagonal.fbx,Jog Backward Diagonal.fbx,locomotion,2,344016,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Backward.fbx,Jog Backward.fbx,locomotion,1,353952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Forward Diagonal (1).fbx,Jog Forward Diagonal (1).fbx,locomotion,2,353952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Forward Diagonal.fbx,Jog Forward Diagonal.fbx,locomotion,2,353952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Forward.fbx,Jog Forward.fbx,locomotion,1,357728,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog In Circle (1).fbx,Jog In Circle (1).fbx,locomotion,2,789888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog In Circle.fbx,Jog In Circle.fbx,locomotion,2,789888,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jog Strafe Left.fbx,Jog Strafe Left.fbx,locomotion,1,329760,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jogging (1).fbx,Jogging (1).fbx,locomotion,2,548752,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jogging Stumble (1).fbx,Jogging Stumble (1).fbx,locomotion,2,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jogging Stumble.fbx,Jogging Stumble.fbx,locomotion,2,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jogging With Box.fbx,Jogging With Box.fbx,locomotion,1,325328,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jogging.fbx,Jogging.fbx,locomotion,2,548752,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jostled Passenger.fbx,Jostled Passenger.fbx,other,1,482112,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Joyful Jump.fbx,Joyful Jump.fbx,locomotion,1,470880,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (1).fbx,Jump (1).fbx,locomotion,10,508928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (2).fbx,Jump (2).fbx,locomotion,10,558080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (3).fbx,Jump (3).fbx,locomotion,10,558080,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (4).fbx,Jump (4).fbx,locomotion,10,336032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (5).fbx,Jump (5).fbx,locomotion,10,376640,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (6).fbx,Jump (6).fbx,locomotion,10,487328,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (7).fbx,Jump (7).fbx,locomotion,10,343552,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (8).fbx,Jump (8).fbx,locomotion,10,452240,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump (9).fbx,Jump (9).fbx,locomotion,10,369072,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Attack.fbx,Jump Attack.fbx,combat,1,696032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Away.fbx,Jump Away.fbx,locomotion,1,561856,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Backward (1).fbx,Jump Backward (1).fbx,locomotion,2,345856,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Backward.fbx,Jump Backward.fbx,locomotion,2,361520,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Down.fbx,Jump Down.fbx,locomotion,1,546736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Forward.fbx,Jump Forward.fbx,locomotion,1,362560,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Loop.fbx,Jump Loop.fbx,locomotion,1,339920,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Over.fbx,Jump Over.fbx,locomotion,1,525472,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump To Freehang.fbx,Jump To Freehang.fbx,locomotion,1,516320,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump Up.fbx,Jump Up.fbx,locomotion,1,306720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jump.fbx,Jump.fbx,locomotion,10,508928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (1).fbx,Jumping (1).fbx,locomotion,14,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (10).fbx,Jumping (10).fbx,locomotion,14,531616,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (11).fbx,Jumping (11).fbx,locomotion,14,501376,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (12).fbx,Jumping (12).fbx,locomotion,14,373936,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (13).fbx,Jumping (13).fbx,locomotion,14,501376,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (2).fbx,Jumping (2).fbx,locomotion,14,457632,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (3).fbx,Jumping (3).fbx,locomotion,14,363136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (4).fbx,Jumping (4).fbx,locomotion,14,405600,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (5).fbx,Jumping (5).fbx,locomotion,14,458176,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (6).fbx,Jumping (6).fbx,locomotion,14,482224,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (7).fbx,Jumping (7).fbx,locomotion,14,451072,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (8).fbx,Jumping (8).fbx,locomotion,14,512720,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping (9).fbx,Jumping (9).fbx,locomotion,14,528624,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (1).fbx,Jumping Down (1).fbx,locomotion,11,589536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (10).fbx,Jumping Down (10).fbx,locomotion,11,591488,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (2).fbx,Jumping Down (2).fbx,locomotion,11,656544,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (3).fbx,Jumping Down (3).fbx,locomotion,11,544752,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (4).fbx,Jumping Down (4).fbx,locomotion,11,560848,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (5).fbx,Jumping Down (5).fbx,locomotion,11,517872,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (6).fbx,Jumping Down (6).fbx,locomotion,11,374912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (7).fbx,Jumping Down (7).fbx,locomotion,11,744320,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (8).fbx,Jumping Down (8).fbx,locomotion,11,449536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down (9).fbx,Jumping Down (9).fbx,locomotion,11,544032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Down.fbx,Jumping Down.fbx,locomotion,11,512912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Jacks.fbx,Jumping Jacks.fbx,locomotion,1,384416,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Out Of A Plane.fbx,Jumping Out Of A Plane.fbx,locomotion,1,497600,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Over Into Combat.fbx,Jumping Over Into Combat.fbx,combat,1,736272,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Rope.fbx,Jumping Rope.fbx,locomotion,1,476000,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping To Hanging.fbx,Jumping To Hanging.fbx,locomotion,1,417136,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping Up.fbx,Jumping Up.fbx,locomotion,1,348736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Jumping.fbx,Jumping.fbx,locomotion,14,395536,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kettlebell Swing (1).fbx,Kettlebell Swing (1).fbx,other,3,539168,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kettlebell Swing (2).fbx,Kettlebell Swing (2).fbx,other,3,786448,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kettlebell Swing.fbx,Kettlebell Swing.fbx,other,3,422528,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick Soccerball (1).fbx,Kick Soccerball (1).fbx,combat,3,314640,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick Soccerball (2).fbx,Kick Soccerball (2).fbx,combat,3,410656,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick Soccerball.fbx,Kick Soccerball.fbx,combat,3,314640,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick To The Groin (1).fbx,Kick To The Groin (1).fbx,combat,4,633680,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick To The Groin (2).fbx,Kick To The Groin (2).fbx,combat,4,618912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick To The Groin (3).fbx,Kick To The Groin (3).fbx,combat,4,618912,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kick To The Groin.fbx,Kick To The Groin.fbx,combat,4,731952,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (1).fbx,Kicking (1).fbx,combat,11,538640,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (10).fbx,Kicking (10).fbx,combat,11,384736,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (2).fbx,Kicking (2).fbx,combat,11,481504,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (3).fbx,Kicking (3).fbx,combat,11,570928,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (4).fbx,Kicking (4).fbx,combat,11,505584,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (5).fbx,Kicking (5).fbx,combat,11,392832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (6).fbx,Kicking (6).fbx,combat,11,441440,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (7).fbx,Kicking (7).fbx,combat,11,446832,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (8).fbx,Kicking (8).fbx,combat,11,436032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking (9).fbx,Kicking (9).fbx,combat,11,473840,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking Out.fbx,Kicking Out.fbx,combat,1,418752,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kicking.fbx,Kicking.fbx,combat,11,436400,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kidney Hit.fbx,Kidney Hit.fbx,combat,1,355040,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kip Up.fbx,Kip Up.fbx,other,1,496032,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss (1).fbx,Kiss (1).fbx,other,6,686592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss (2).fbx,Kiss (2).fbx,other,6,891664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss (3).fbx,Kiss (3).fbx,other,6,891664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss (4).fbx,Kiss (4).fbx,other,6,686592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss (5).fbx,Kiss (5).fbx,other,6,686592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kiss.fbx,Kiss.fbx,other,6,891664,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Knee Jab.fbx,Knee Jab.fbx,other,1,800624,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Knee Jabs To Uppercut.fbx,Knee Jabs To Uppercut.fbx,other,1,772592,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kneeing Soccerball (1).fbx,Kneeing Soccerball (1).fbx,sports,3,333008,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kneeing Soccerball (2).fbx,Kneeing Soccerball (2).fbx,sports,3,362384,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kneeing Soccerball.fbx,Kneeing Soccerball.fbx,sports,3,333008,b50b5b2,license-review-required
SourceAssets/Animations/Raw/Unverified/Kneel.fbx,Kneel.fbx,other,1,1158112,b50b5b2,license-review-required
